id,tipo,nombre,calle_y_numero,colonia,alcaldia,cp,categoria,subcategoria
2262,Arrendadora de autos,National Car Rental,Paseo de la Reforma No. 231,Cuauhtémoc,Cuauhtémoc,6500.0,Internacional,
2263,Guías de Turistas,Lizbeth Esmeralda Mas Moreno,Zaachila No.108,Patrimonio Familiar,Azcapotzalco,2980.0,General (NOM08),
2264,Guías de Turistas,Mario Monroy Luckie,F.Hernández Edif. H 4 501,Unidad Habitacional Presidente Madero,Azcapotzalco,2430.0,General (NOM08),
2265,Guías de Turistas,Fernando Piro Terán,"Av. Rio Consulado, No.1006",La Raza,Azcapotzalco,2990.0,General (NOM08),
2266,Guías de Turistas,Mario Alberto Villanueva González,"Zempoaltecas, No.18",Ex Hacienda El Rosario,Azcapotzalco,2420.0,General (NOM08),
2267,Guías de Turistas,José Manuel Ortiz Rocha,"Andador San Andrés, No, 0-0",San Andrés,Azcapotzalco,20240.0,General (NOM08),
2268,Guías de Turistas,Jorge Torres Ortega,Av.16 de Septiembre No.11,Unidad Habitacional Villas Azcapotzalco,Azcapotzalco,2160.0,General (NOM08),
2269,Guías de Turistas,José Manuel Carrizosa Cruz,Ahuehuetes No.30,Unidad CTM El Rosario,Azcapotzalco,2100.0,General (NOM08),
2270,Guías de Turistas,Arturo Martin Borboa Gómez,Vid No.282,Nueva Santa María,Azcapotzalco,2800.0,General (NOM08),
2271,Guías de Turistas,Edgar Pingarroni Martín Del Campo,San Juan Tlihuaca No. 16,San Juan Tlihuaca,Azcapotzalco,2400.0,General (NOM08),
2272,Guías de Turistas,Ariushka Araceli Herrera Alva,"Calle Arco del Triunfo, No.48.",Los Cedros,Coyoacán,6599.0,General (NOM08),
2273,Guías de Turistas,Laura Díaz Coria Aguilar,"Calzada de Tlalpan, No. 1750",Country Club,Coyoacán,64120.0,General (NOM08),
2274,Guías de Turistas,Luis Gerardo Gutierrez Garza,Camelias 20,Espartaco,Coyoacán,4870.0,General (NOM08),
2275,Guías de Turistas,Fred Vallejo Saldivar,Rancho la Veronica No. 126,Campestre,Coyoacán,4830.0,General (NOM08),
2276,Guías de Turistas,Francisco Javier Gutiérrez Agiss,Amelias 20,Fraccionamiento Los Robles,Coyoacán,4870.0,General (NOM08),
2277,Guías de Turistas,Abraham Pedraza Pichardo,Canahutli No.531,Santo Domingo,Coyoacán,4369.0,General (NOM08),
2278,Guías de Turistas,Paloma Sumano Ortega,Hacienda de la Flor 64,Villa Quietud,Coyoacán,4960.0,General (NOM08),
2279,Guías de Turistas,César Arturo Gómez Retana,"3a Cerrada Chamilpa, No. 17, Int. 1",Pedregal de Santo Domingo,Coyoacán,4369.0,General (NOM08),
2280,Guías de Turistas,Mario Romero Rodriguez,"Tepetlapa, No.102",Adolfo Ruiz Cortines,Coyoacán,4630.0,General (NOM08),
2281,Guías de Turistas,Ricardo Fernando Izquierdo Torres,"Andador 4° Mariquita Sanchez, No.33",Unidad Habitacional CTM Culhuacán,Coyoacán,4260.0,General (NOM08),
2282,Guías de Turistas,Norma Hermila Pozos Bocanegra,Avenida Heroica Escuela Naval Militar No. 474,San Francisco Culhuacán,Coyoacán,4260.0,General (NOM08),
2283,Guías de Turistas,Francisco Crescencio Sánchez Díaz,Cerrada Monte Naranjo No.27,Jesús del Monte,Cuajimalpa de Morelos,5260.0,General (NOM08),
2284,Guías de Turistas,Laura Diana Soto Pérez,"El Calvario, No.1",Zentlapatl,Cuajimalpa de Morelos,5010.0,General (NOM08),
2285,Guías de Turistas,Oscar Portillo Ochoa,Meyerbeer 70 B 404,Vallejo,Gustavo A. Madero,7870.0,General (NOM08),
2286,Guías de Turistas,Elvira Ayala Espinoza,Oriente 87 3401,La Joya,Gustavo A. Madero,7890.0,General (NOM08),
2287,Guías de Turistas,José Luis Linares Quintana,Andador 31 de Marzo 3,Unidad CTM Atzacoalco,Gustavo A. Madero,7090.0,General (NOM08),
2288,Guías de Turistas,Mario Alberto Rodríguez Polina,Santiago 5a,Tepeyac Insurgentes,Gustavo A. Madero,7020.0,General (NOM08),
2289,Guías de Turistas,Wendy Berenice Velázquez Martínez,Coyula 1973,San Felipe de Jesús,Gustavo A. Madero,7510.0,General (NOM08),
2290,Guías de Turistas,Lucío Jesús García,Fausto Romero 66,Aragón La Villa,Gustavo A. Madero,7000.0,General (NOM08),
2291,Guías de Turistas,María De Lourdes Quintero Rodríguez,"Avenida 506, 30",Unidad Aragón,Gustavo A. Madero,7969.0,General (NOM08),
2292,Guías de Turistas,Gustavo Jiménez Rosales,"Avenida 515, 100",Unidad San Juan de Aragón,Gustavo A. Madero,7969.0,General (NOM08),
2293,Guías de Turistas,Rafael Hernández Fabila,Jesús C. Romero 37,Héroe de Nacozari,Gustavo A. Madero,7780.0,General (NOM08),
2294,Guías de Turistas,Julio César Gutiérrez Alvarado,Montiel 96,Tepeyac Insurgentes,Gustavo A. Madero,7020.0,General (NOM08),
2295,Guías de Turistas,María De Los Dolores Maza Lezama,Casma 580,Lindavista,Gustavo A. Madero,7300.0,General (NOM08),
2296,Guías de Turistas,Rogelio Hernández Lee,Avenida San Juan De Aragón 600,Constitución de la República,Gustavo A. Madero,7469.0,General (NOM08),
2297,Guías de Turistas,Ismael Lorenzo Enriquez López,Primera Cerrada de Apango Andador 2 Manzana 10 Lote 3,Cuautepec El Alto,Gustavo A. Madero,7100.0,General (NOM08),
2298,Guías de Turistas,Noé Gaudencio Arriaga Piña,Avenida del Parque Manzana 53 Lote 31,Cuchilla del Tesoro,Gustavo A. Madero,7900.0,General (NOM08),
2299,Guías de Turistas,Mauricio Vallejo Martínez,"Calle 323, 927",Nueva Atzacoalco,Gustavo A. Madero,7420.0,General (NOM08),
2300,Guías de Turistas,Gustavo López González,"Calle 30 - A, 93",Santa Rosa,Gustavo A. Madero,7620.0,General (NOM08),
2301,Guías de Turistas,Alejandro  Rangel Alvarado,"Norte 23, 18",Nuevo Vallejo,Gustavo A. Madero,7720.0,General (NOM08),
2302,Guías de Turistas,Luis Antonio Fernandez Razo,Margarita Maza De Juarez 180,Nueva Industrial Vallejo,Gustavo A. Madero,7710.0,General (NOM08),
2303,Guías de Turistas,Ana Alicia Dávila Avila,"Oriente 241A, No.235",Agrícola Oriental,Iztacalco,8500.0,General (NOM08),
2304,Guías de Turistas,Rocío Angélica Rodríguez Navarrete,"Calle tres, No.112",Pantitlán,Iztacalco,8100.0,General (NOM08),
2305,Guías de Turistas,Marco Antonio Barquera Carmona,"Playa Azul, No.349",Reforma Iztaccihuatl,Iztacalco,8810.0,General (NOM08),
2306,Guías de Turistas,Gregorio López Ledesma,"Oriente 249 A, No. 116",Agrícola Oriental,Iztacalco,8500.0,General (NOM08),
2307,Guías de Turistas,Julieta Etelvina Rojas Villegas,"Oriente 249 A, No. 116",Agrícola Oriental,Iztacalco,8500.0,General (NOM08),
2308,Guías de Turistas,Sergio Tristan Ramírez,Sur 169 No.2406,Gabriel Ramos Millán,Iztacalco,8000.0,General (NOM08),
2309,Guías de Turistas,Brenda Itzel Aburto Juarez,Sur 143 No. 1902,Gabriel Ramos Millán Bramadero,Iztacalco,8000.0,General (NOM08),
2310,Guías de Turistas,Antonio Bolaños Gutiérrez,Estudios San Angelin No.30,Jardines Tecma,Iztacalco,8920.0,General (NOM08),
2311,Guías de Turistas,Amado Miguel Bolaños Gutiérrez,Estudios San Angelin No.23,Jardines Tecma,Iztacalco,8920.0,General (NOM08),
2312,Guías de Turistas,Martha Patricia Ramírez De La Higuera,Agua Caliente No. 30 Int. 27,Agrícola Pantitlán,Iztacalco,8100.0,General (NOM08),
2313,Guías de Turistas,Ivette Guerrero Flores,Calle 14 No. 3,El Rodeo,Iztacalco,8510.0,General (NOM08),
2314,Guías de Turistas,Josefina Teresa Becerril Perez,Ometecutli 2,Ricardo Flores Magón,Iztapalapa,9820.0,General (NOM08),
2315,Guías de Turistas,Yuriko Mizué Sánchez Trejo,"Av. Año de Juarez, No.30",Granjas San Antonio,Iztapalapa,9070.0,General (NOM08),
2316,Guías de Turistas,Alma Cecilia García Vences,"Sabadel 78, IA-102",San Nicolás Tolentino,Iztapalapa,9850.0,General (NOM08),
2317,Guías de Turistas,Tatiana Nechay,Batallones Rojos No.61,Unidad Habitacional Vicente Guerrero,Iztapalapa,9200.0,General (NOM08),
2318,Guías de Turistas,Agnieszka Malgorzata Kimla,"Sur 71, No.220",Banjidal,Iztapalapa,9450.0,General (NOM08),
2319,Guías de Turistas,Héctor González Cadena,Campostela No.106,Bellavista,Iztapalapa,9860.0,General (NOM08),
2320,Guías de Turistas,Raúl González Cadena,Andador 1 Compostela No.106 A,Unidad Habitacional Bellavista,Iztapalapa,4860.0,General (NOM08),
2321,Guías de Turistas,Leticia Leal Landeros,Calle Oculistas No. 33,El Sifón,Iztapalapa,9400.0,General (NOM08),
2322,Guías de Turistas,Jose Luis Garcia Paniagua,Gral. Jose Ma. Parras No. 286,Juan Escutia,Iztapalapa,9100.0,General (NOM08),
2323,Guías de Turistas,Mayra Grisel Fraga Herrera,San Francisco No.43,El Santuario,Iztapalapa,9820.0,General (NOM08),
2324,Guías de Turistas,Alfonso Herrera Landeros,Calle 65 No.159,Santa Cruz Meyehualco,Iztapalapa,9290.0,General (NOM08),
2325,Guías de Turistas,Antonio Martínez Murcia,"Av. Canal de Apatlaco, No. 339",Nueva Rosita,Iztapalapa,9420.0,General (NOM08),
2326,Guías de Turistas,Salvador Barriga Martinez,Circuito Rio Zitacuaro No. 42-0,Paseos de Churubusco,Iztapalapa,9030.0,General (NOM08),
2327,Guías de Turistas,Mario Soto Peña,"Siracusa, No.28",Lomas Estrella,Iztapalapa,9890.0,General (NOM08),
2328,Guías de Turistas,Miguel Ángel Ceja Torres,"Avenida Generalismo Morelos, No.16",Unidad Habitacional Ermita Zaragoza,Iztapalapa,9180.0,General (NOM08),
2329,Guías de Turistas,Aarón Octavio Ruiz Valencia,"1a. Jesús Rodríguez, No.77",Unidad Habitacional Vicente Guerrero,Iztapalapa,9200.0,General (NOM08),
2330,Guías de Turistas,Alondra Vázquez Ventura,Av. San Jeróimo No.2381,Pueblo Nuevo Alto,La Magdalena Contreras,10600.0,General (NOM08),
2331,Guías de Turistas,Karla Monserrat Chavira Romero,Camino Real a San Jerónimo No. 28,Santa Ana Tlacotenco,Milpa Alta,12900.0,General (NOM08),
2332,Guías de Turistas,Crescencio Enrique Barrios Leon,"Calle 3, No.58",Lomas de los Angeles Tetelpan,Álvaro Obregón,1790.0,General (NOM08),
2333,Guías de Turistas,Ana Leonor Montiel Gutiérrez,Médanos No.94 Depto.42,Las Águilas,Álvaro Obregón,1710.0,General (NOM08),
2334,Guías de Turistas,Gabriel Hernandez Fabila,Magnolia No.32,Santa Fe,Álvaro Obregón,1210.0,General (NOM08),
2335,Guías de Turistas,Esteban Alquicir González,"Pt. Topolobampo Mz. 20, Lote 7",Piloto Adolfo López Mateos,Álvaro Obregón,1290.0,General (NOM08),
2336,Guías de Turistas,Juan Pablo Guerrero Amador,"Calle 26, No. 60",Olivar del Conde,Álvaro Obregón,1408.0,General (NOM08),
2337,Guías de Turistas,Roberto Cañas Flores,Sur 112- A,Cove,Álvaro Obregón,1120.0,General (NOM08),
2338,Guías de Turistas,Ricardo Amador Uribe,"Calle 13, No.49",Olivar del Conde,Álvaro Obregón,1400.0,General (NOM08),
2339,Guías de Turistas,Fernando Moreira López,"Buena Suerte, No. 228, Edif. H Depto. 404",Los Olivos,Tláhuac,13210.0,General (NOM08),
2340,Guías de Turistas,Beatriz Consuelo Ayala Gastelum,"Insurgentes Sur No. 3493 Ef 28, Dept. 304",Villa Olímpica,Tlalpan,14020.0,General (NOM08),
2341,Guías de Turistas,Arturo Duran Vergara,Pilar Mz. 4 Lote. 13,Ajusco San Miguel Xicalco,Tlalpan,14050.0,General (NOM08),
2342,Guías de Turistas,Carlos Escalera Villanueva,Ayapango No. 59,Vergel de Coyoacán,Tlalpan,14340.0,General (NOM08),
2343,Guías de Turistas,Diana Hinojosa Ruiz De Chávez,"Insurgentes Sur No. 4411, EDIF 19 DEP 101",Tlalpan,Tlalpan,14430.0,General (NOM08),
2344,Guías de Turistas,José Alejandro Vite Posadas,"Vereda, No, 1, Interior 17",Narciso Mendoza,Tlalpan,14390.0,General (NOM08),
2345,Guías de Turistas,Paulina Angélica Bautista Mendoza,Chicoansen Mz 7 Lt 18,Pedregal de San Nicolás,Tlalpan,14100.0,General (NOM08),
2346,Guías de Turistas,Juan Carlos Gallardo Sánchez,"Chaparral, No. 100",Las Hadas,Tlalpan,14390.0,General (NOM08),
2347,Guías de Turistas,Aarón Valdespino Villeda,"Othon León Lobato Mz5, Lt7",Héroes de 1910,Tlalpan,14260.0,General (NOM08),
2348,Guías de Turistas,Jose Luis Rodriguez García,Cerrada de los Gallos No.8,Pueblo Santo Tomás Ajusco,Tlalpan,14710.0,General (NOM08),
2349,Guías de Turistas,Rodrigo Carlos Urrutia Sosa,4Ta Cerrada de Volcanes No.22 B,Pedregal de San Nicolás,Tlalpan,14100.0,General (NOM08),
2350,Guías de Turistas,Francisco Miranda Carreto,"Jose Maria Morelos, Mz.06",Pueblo Quieto,Tlalpan,14040.0,General (NOM08),
2351,Guías de Turistas,Jazmin Caraveo Tuñón,Del Rosal  No. 16,San Pedro Mártir,Tlalpan,14650.0,General (NOM08),
2352,Guías de Turistas,Manuel Alberto Vargas Hernández,"Cantera 247, No.88",Roca de Cristal,Tlalpan,14420.0,General (NOM08),
2353,Guías de Turistas,Vladimir Felipe Valderrama Vargas,Camino Viejo a Nativitas No.3,Lomas de Tonalco,Xochimilco,16410.0,General (NOM08),
2354,Guías de Turistas,Malú Pablo Silva,"De las Rosas, No.20",San Andrés Ahuayucan,Xochimilco,16810.0,General (NOM08),
2355,Guías de Turistas,Mario Hernández Sánchez,"Rincón de la Hacienda, No. 23",Bosque Residencial del Sur,Xochimilco,16010.0,General (NOM08),
2356,Guías de Turistas,Hugo Odín Laguna Zapiain,"Unión, No. 23",Santa Cecilia Tepetlapa,Xochimilco,16880.0,General (NOM08),
2357,Guías de Turistas,Edgar Vargas Echeverria,"Cerrada Camino Nacional No.13, int.11",San Lucas Xochimanca,Xochimilco,16300.0,General (NOM08),
2358,Guías de Turistas,Fabiola Peña Rojas,Roselino No.20,San Bernardino,Xochimilco,16030.0,General (NOM08),
2359,Guías de Turistas,Antonio Israel Sánchez Ruiz,Dinteles No.1,Jardines del Sur,Xochimilco,16050.0,General (NOM08),
2360,Guías de Turistas,María Magdalena González Rivera,Calle 20 No.40,San Pedro de los Pinos,Benito Juárez,3800.0,General (NOM08),
2361,Guías de Turistas,Luisa Rey Carretero Gonzalez,"Patricio Sanz, No.6",Del Valle,Benito Juárez,3100.0,General (NOM08),
2362,Guías de Turistas,Luis Everardo Flores Jiménez,"Emperadores, No.144-5",Portales Sur,Benito Juárez,3300.0,General (NOM08),
2363,Guías de Turistas,Irasema Roque Cruz,Emma No.171-3,Nativitas,Benito Juárez,3500.0,General (NOM08),
2364,Guías de Turistas,Mirta Martínez Arechiga,Obrero Mundial No. 806-502,Álamos,Benito Juárez,3400.0,General (NOM08),
2365,Guías de Turistas,Edmundo Vázquez Valay,"Calle 2, No.7",San Pedro de los Pinos,Benito Juárez,3800.0,General (NOM08),
2366,Guías de Turistas,Omar Rodríguez Mandujano,"Palenque, No.92",Narvarte,Benito Juárez,3020.0,General (NOM08),
2367,Guías de Turistas,Guillermo Sánchez Escobar,"Esperanza, No.962",Narvarte,Benito Juárez,3020.0,General (NOM08),
2368,Guías de Turistas,Rocio Angelina Hernández Maldonado,"Av. Coyoacan No. 1435, Int. C-208",Del Valle,Benito Juárez,3100.0,General (NOM08),
2369,Guías de Turistas,Marina Lobunskaya,Poussin No.89,San Juan,Benito Juárez,3730.0,General (NOM08),
2370,Guías de Turistas,Rodolfo Becerra Ledezma,Av. División del Norte No1125,Del Valle,Benito Juárez,3100.0,General (NOM08),
2371,Guías de Turistas,Norma Rivera Escalera,Avenida 3 No. 77 - 114,San Pedro de los Pinos,Benito Juárez,3800.0,General (NOM08),
2372,Guías de Turistas,Gonzalo Manuel Fernandez Barreto,Avenida 1ro de Mayo #97,San Pedro de los Pinos,Benito Juárez,6800.0,General (NOM08),
2373,Guías de Turistas,Alicia Gutiérrez Martínez,Amores No.27,Del Valle,Benito Juárez,3100.0,General (NOM08),
2374,Guías de Turistas,Francisco Urrutia Ramirez,"Calle La Morena, No.118",Del Valle Norte,Benito Juárez,3100.0,General (NOM08),
2375,Guías de Turistas,Lizbeth Patricia Martin Del Campo Chavez,"Jaina, No.22",Letrán Valle,Benito Juárez,3650.0,General (NOM08),
2376,Guías de Turistas,Alfonso Penagos Flores,Guerrero No. 380,Tlatelolco,Cuauhtémoc,6900.0,General (NOM08),
2377,Guías de Turistas,Susana Concepción Pérez Meza,Tepejí No.49,Roma Sur,Cuauhtémoc,6760.0,General (NOM08),
2378,Guías de Turistas,Ana Paula Belmonte Lopez,Manuel González 42 Edificio Baja California  A-301,Nonoalco,Cuauhtémoc,6900.0,General (NOM08),
2379,Guías de Turistas,Alejandra Gabriela González Méndez,Altamirano 131,San Rafael,Cuauhtémoc,6470.0,General (NOM08),
2380,Guías de Turistas,María Guadalupe Reséndiz Gutiérrez,"Puebla, No.261, Depto.7",Roma Norte,Cuauhtémoc,6700.0,General (NOM08),
2381,Guías de Turistas,Simone Elisabeth Ehrentreich,Articulo 123 No.53,Centro,Cuauhtémoc,6040.0,General (NOM08),
2382,Guías de Turistas,Jesus Mauricio Duran Miranda,Misterios No.83,Peralvillo,Cuauhtémoc,6220.0,General (NOM08),
2383,Guías de Turistas,Sonia Jabneh Reyes Waldo,"Insurgentes Norte, No. 783",San Simón Tolnáhuac,Cuauhtémoc,6920.0,General (NOM08),
2384,Guías de Turistas,Sonia Waldo Licea,Insurgentes Norte No.783-304,San Simón Tolnáhuac,Cuauhtémoc,6920.0,General (NOM08),
2385,Guías de Turistas,Martín Jaime Alvarado Vázquez,"Luis Moya, No. 115, Int. C 4",Centro,Cuauhtémoc,6070.0,General (NOM08),
2386,Guías de Turistas,Marta Michelotto,"Regina, No. 45, Int. 11",Centro,Cuauhtémoc,6020.0,General (NOM08),
2387,Guías de Turistas,Verónica Prieto Torres,"Guerrero 326, No. A-2",Nonoalco,Cuauhtémoc,6900.0,General (NOM08),
2388,Guías de Turistas,Alberto Cuéllar Rodríguez,"Amberes, No. 78",Juárez,Cuauhtémoc,6600.0,General (NOM08),
2389,Guías de Turistas,José Joaquín Vallarta Morales,José Peón Contreras No. 150 - 4,Obrera,Cuauhtémoc,6800.0,General (NOM08),
2390,Guías de Turistas,Cesar Galvan Arciniega,"Medellin, No.311",Roma,Cuauhtémoc,6760.0,General (NOM08),
2391,Guías de Turistas,Gyu Hwan Jin,Londres 224 INT. 101,Juárez,Cuauhtémoc,6600.0,General (NOM08),
2392,Guías de Turistas,Irma Ramirez Sierra,Cerrada de Salamanca No.14,Roma,Cuauhtémoc,6700.0,General (NOM08),
2393,Guías de Turistas,José Manuel Eleazar González Bello,Hamburgo No.299-4,Juárez,Cuauhtémoc,6600.0,General (NOM08),
2394,Guías de Turistas,Julio César Casillas Mena,Eje Central No. 332,Algarín,Cuauhtémoc,6880.0,General (NOM08),
2395,Guías de Turistas,Cesar Augusto Martinez Gonzalez,Santa María La Rivera Núm. 124,Santa María La Rivera,Cuauhtémoc,6400.0,General (NOM08),
2396,Guías de Turistas,Jose Manuel Cruz Aranda,Calle Toltecas Número 70,Morelos,Cuauhtémoc,6200.0,General (NOM08),
2397,Guías de Turistas,Gerardo Enrique Acosta Camacho,AV Yucatán 20 DESP 502,Roma Norte,Cuauhtémoc,6700.0,General (NOM08),
2398,Guías de Turistas,Everardo Tellez Becerra,Tokio No.18 Bis,Juárez,Cuauhtémoc,6600.0,General (NOM08),
2399,Guías de Turistas,Angel Moro Bizarro,"Balderas, No. 44 Int.406",Cuauhtémoc,Cuauhtémoc,6050.0,General (NOM08),
2400,Guías de Turistas,Bernardo Ortiz Bojorges,Carpio #63-B501,Santa María La Rivera,Cuauhtémoc,6400.0,General (NOM08),
2401,Guías de Turistas,Gabriel Castro Villegas,"Tolnahuac, No.15",San Simón Tolnáhuac,Cuauhtémoc,6920.0,General (NOM08),
2402,Guías de Turistas,Anbing Zhang Ma,Orozco y Berra No.73,Buenavista,Cuauhtémoc,6350.0,General (NOM08),
2403,Guías de Turistas,Paulo César Tapia Rodríguez,Acero  No. 43,Maza,Cuauhtémoc,6270.0,General (NOM08),
2404,Guías de Turistas,Olivia Romero Figueroa,Sadi Carnot No. 41-7,San Rafael,Cuauhtémoc,6470.0,General (NOM08),
2405,Guías de Turistas,Francisco Alejandro De La Torre Aranzeta,"Avenida Paseo de la Reforma, No.500",Juárez,Cuauhtémoc,6600.0,General (NOM08),
2406,Guías de Turistas,Karina Irene Gutiérrez Trujillo,Dr. Erazo No. 52,Doctores,Cuauhtémoc,6720.0,General (NOM08),
2407,Guías de Turistas,Georgina Rodríguez Buendía,Bahía de Caracas No.78,Verónica Anzures,Miguel Hidalgo,11580.0,General (NOM08),
2408,Guías de Turistas,Constanza Pilar Viale Josefé,Anatole France No. 71,Polanco,Miguel Hidalgo,11560.0,General (NOM08),
2409,Guías de Turistas,Daniel López Romero,Av. Progreso No. 14,Escandón,Miguel Hidalgo,11860.0,General (NOM08),
2410,Guías de Turistas,Álvaro José Domínguez Thompson,"Sindicalismo, No. 110, B-101",Escandón,Miguel Hidalgo,11800.0,General (NOM08),
2411,Guías de Turistas,Pedro López Rosales,"Lago de Chapala, No. 47, A-410",Anáhuac,Miguel Hidalgo,11320.0,General (NOM08),
2412,Guías de Turistas,Gina Rossana Ruelas Chiquini,Lago Zurich No.244,Ampliación Granada,Miguel Hidalgo,11529.0,General (NOM08),
2413,Guías de Turistas,Yazmin Azucena Virgen Moreno,Poniente 117-A No. 207,Popo,Miguel Hidalgo,11480.0,General (NOM08),
2414,Guías de Turistas,Carlos Javier Alonso Natharen,"Mar Blanco, No. 101",Popotla,Miguel Hidalgo,11400.0,General (NOM08),
2415,Guías de Turistas,Sarai Pacheco Sánchez,General Sostenes Rocha No.42,Daniel Garza,Miguel Hidalgo,11830.0,General (NOM08),
2416,Guías de Turistas,Demetrio Eduardo Meymar Lorenzo,Ándres Bello S/N,Polanco,Miguel Hidalgo,11560.0,General (NOM08),
2417,Guías de Turistas,Juan Carlos Gamiño Corona,Jerusalén No. 86,Romero Rubio,Venustiano Carranza,15400.0,General (NOM08),
2418,Guías de Turistas,José Enrique Espejel Vicuña,"Emiliano Zapata, No.221-6",Damián Carmona,Venustiano Carranza,1530.0,General (NOM08),
2419,Guías de Turistas,Hector Rangel Lara,Cieneguilla No.141,Felipe Ángeles,Venustiano Carranza,15310.0,General (NOM08),
2420,Guías de Turistas,Jorge Antonio Torres Vergara,Guerra y Marina No.89,Cuatro Árboles,Venustiano Carranza,15730.0,General (NOM08),
2421,Guías de Turistas,Hilda Lucía Lezama Flores,"Privada Curio, Mz. 10, Lt. 26, Feracción 10",Cuchilla Pantitlán,Venustiano Carranza,15610.0,General (NOM08),
2422,Guías de Turistas,Pedro Pérez Vallejo,"Blvd. Puerto Aéreo, No. 51",Peñón de los Baños,Venustiano Carranza,15520.0,General (NOM08),
2423,Guías de Turistas,Osvaldo Malpica Flores,Cecilio García No. 5,Damián Carmona,Venustiano Carranza,15450.0,General (NOM08),
2424,Guías de Turistas,Salvador Ortiz Franco,Calle Oriente 150 No. 139,Moctezuma 2a. Sección,Venustiano Carranza,15530.0,General (NOM08),
2425,Guías de Turistas,Raul Teodoro Rios Vargas,Av Fray Servando No.760 B7,Jardín Balbuena,Venustiano Carranza,15900.0,General (NOM08),
2426,Guías de Turistas,Alfredo Gutíerrez,Estampado No.154,20 de Noviembre,Venustiano Carranza,15300.0,General (NOM08),
2427,Guías de Turistas,Fredesvinda Ivonne Morales Berriel,Rosario Castellanos No.561,Artes Gráficas,Venustiano Carranza,15830.0,General (NOM08),
2428,Guías de Turistas,Carlos Manelic San Roman Sierra,Avenida Fray Servando Teresa de Mier No. 781,Jardín Balbuena,Venustiano Carranza,15900.0,General (NOM08),
